-1,-1,-1,5746,5899,5899,5899,5899,5899,5899,394,623,623,623,623,623,623,623,623,396,5900,5900,5900,5900,5900,5900,5900,5826,-1,-1
-1,-1,-1,5822,5975,5975,5975,5975,5975,5975,471,1452,1452,1452,1452,1452,1452,1452,1452,471,5976,5976,5976,5976,5976,5976,5976,5825,-1,-1
-1,-1,-1,5898,-1,-1,-1,-1,-1,-1,471,1528,1521,1521,1521,1521,1521,1521,1528,471,-1,-1,-1,-1,-1,-1,-1,5901,-1,-1
-1,-1,-1,5898,-1,-1,-1,-1,-1,-1,1447,-1,-1,-1,-1,-1,-1,-1,-1,1447,-1,-1,-1,-1,-1,-1,-1,6130,-1,-1
-1,-1,-1,5898,-1,-1,-1,-1,-1,-1,1523,-1,-1,-1,-1,-1,-1,-1,-1,1523,-1,-1,-1,-1,-1,-1,-1,6130,-1,-1
-1,-1,-1,5898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6130,-1,-1
-1,-1,-1,5898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6130,-1,-1
-1,-1,-1,5898,-1,-1,-1,-1,-1,-1,472,-1,-1,-1,-1,-1,-1,-1,-1,472,-1,-1,-1,-1,-1,-1,-1,6130,-1,-1
-1,-1,-1,5898,-1,-1,-1,-1,-1,-1,471,-1,-1,-1,-1,-1,-1,-1,-1,471,-1,-1,-1,-1,-1,-1,-1,6130,-1,-1
-1,-1,-1,6126,6127,6127,6127,6127,6127,6128,471,-1,-1,-1,-1,-1,-1,-1,-1,471,6128,6127,6128,6127,6127,6127,6127,6129,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,471,-1,-1,-1,-1,-1,-1,-1,-1,471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,471,-1,-1,-1,-1,-1,-1,-1,-1,471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,471,-1,-1,-1,-1,-1,-1,-1,-1,471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,471,-1,-1,-1,-1,-1,-1,-1,-1,471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,471,-1,-1,-1,-1,-1,-1,-1,-1,471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5899,5899,5899,5899,5899,5899,5899,5899,5899,5899,5972,-1,-1,-1,-1,-1,-1,-1,-1,5744,5899,5899,5899,5899,5899,5899,5899,5899,5899,5899
5975,5975,5975,5975,5975,5975,5975,5975,5975,5975,6048,-1,-1,-1,-1,-1,-1,-1,-1,5820,5975,5975,5975,5975,5975,5975,5975,5975,5975,5975
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
